Date,SPARQL endpoint,RDF dump,License Machine-Redeable,License Human-Redeable,KG name,Description,Url,Reliable,Trust value,Degree of connection,Clustring coefficient,Centrality,Number of sameAs chains,Number of triples,KGid,Min latency,25th percentile latency,Median latency,75th percentile latency,Max latency,Min TP,25th percentile TP,Median TP,75th percentile TP,Max TP,Requires auth,Use HTTPS,Serialization formats,Languages,Link SPARQL endpoint,Link for download the dataset,Number of void label,Number of whitespace label,Number of malformed datatype,Labels,Disjoint class,Undefined class,Undefined property,Deprecated class/property,Ontology hijacking,Misplaced property,Misplaced class,PageRank,Vocabularies,Authors,Publishers,Contributors,Sources,Signed,Dataset update frequency,Creation date,Modification date,Num. triples updated,Time since last modification,Extensional conciseness,Intensional conciseness,Interlinking completeness,Number of triples linked,Number of entities,Number of property,Min length URIs (subject),25th percentile length URIs (subject),Median length URIs (subject),75th percentile length URIs (subject),Max length URIs (subject),Min length URIs (predicate),25th percentile length URIs (predicate),Median length URIs (predicate),75th percentile length URIs (predicate),Max length URIs (predicate),Min length URIs (object),25th percentile length URIs (object),Median length URIs (object),75th percentile length URIs (object),Max length URIs (object),New vocabularies defined,New terms defined,Number of label,Uri regex,Presence of example,Number of blank nodes,RDF structures,HistoricalUp,Score,Normalized score,FP,IFP,Limited,defValue,License MR
bIncomplete or invalid Group Graph pattern. Could not handle ""     BIND(LANG(?o) as ?triples"" in ARC2_SPARQLPlusParser",http://linguistic.linkeddata.es/terminesp/sparql-editor,Not provided,-,-,-,3035,-,0.0,1.0,1.0,Impossible to retrieve the terms defined in the dataset,1.0,0.0,-,Not indicated,http://linguistic.linkeddata.es/id/metashare/upf/ebcc6b90529ada8d0e736841d685d92f; http://linguistic.linkeddata.es/id/metashare/upf/dbdf0cd5a4b1909c94c7159e4b00ee00; http://linguistic.linkeddata.es/id/metashare/upf/575d49b3faab3d4e68b5d37236aa4a7f; http://linguistic.linkeddata.es/id/metashare/upf/aeae96be150d259171155dc25a0b130a; http://linguistic.linkeddata.es/id/metashare/upf/f91d991d1a2bcf3ed292843e2f9f4823; http://linguistic.linkeddata.es/id/metashare/upf/caf2621ad63d798a600544ac549dd96b; http://linguistic.linkeddata.es/id/metashare/upf/5542dded9ee2b87370b790b6cd4be9fb; http://linguistic.linkeddata.es/id/metashare/upf/1da88a6ecf9dc8a2f4839009182834d3; http://linguistic.linkeddata.es/id/metashare/upf/429bbb7c5bd5ea975b9e17a3227433b7; http://linguistic.linkeddata.es/id/metashare/upf/a48c7a761e9fc28b80e71e9c65c76425; http://linguistic.linkeddata.es/id/metashare/upf/b2629092eff185869cad41655e2c8ba1; http://linguistic.linkeddata.es/id/metashare/upf/4b4d8f5ef9449f411d2d6a85ac7708ea; http://linguistic.linkeddata.es/id/metashare/upf/34f1e3a2e643ffc46f1528982b93c4c2; http://linguistic.linkeddata.es/id/metashare/upf/dc91de3f41b75b892e96da45a3ba83f9; http://linguistic.linkeddata.es/id/metashare/upf/8dbbb48f4286e6ff46c9fccc5b4c9ee0; http://linguistic.linkeddata.es/id/metashare/upf/690cf9ca0d46737829060988df68b827; http://linguistic.linkeddata.es/id/metashare/upf/7a71fdc343f6d3278d6f422a44079e9c; http://linguistic.linkeddata.es/id/metashare/upf/f144ef1d1814c91591ca1256c7fe422b; http://linguistic.linkeddata.es/id/metashare/upf/e3799db9c9b5d05b8427b4a74e7bc3a9; http://linguistic.linkeddata.es/id/metashare/upf/679a9b758d4141d7109ed488480c99fb; http://linguistic.linkeddata.es/id/metashare/upf/617e93e5427a5f88004c4b9fa2d96d87; http://linguistic.linkeddata.es/id/metashare/upf/ccd903317af968efa4e4662e2dd25395; http://linguistic.linkeddata.es/id/metashare/upf/7671c0147ae89d38719f6479ffa20b50; http://linguistic.linkeddata.es/id/metashare/upf/0950e5139c5c8a8855b2d2347ea64180; http://linguistic.linkeddata.es/id/metashare/upf/f88bffce705957a23678cb33e93f7e56; http://linguistic.linkeddata.es/id/metashare/upf/1f4548beac9758a129a2cb5d8b9c33ae; http://linguistic.linkeddata.es/id/metashare/upf/95f784c6af24eb3dd9dc90624d865b5c; http://linguistic.linkeddata.es/id/metashare/upf/f662211984269445cca211b50dcb8b94; http://linguistic.linkeddata.es/id/metashare/upf/8402ada91390947108f89f3dece86110; http://linguistic.linkeddata.es/id/metashare/upf/ec10bbc7be338d5bfa3ccbf3ed0e6376; http://linguistic.linkeddata.es/id/metashare/upf/e3ef79be6403255ba682e0a958114c7b; http://linguistic.linkeddata.es/id/metashare/upf/9306ccd53eac54a87fea734a0dc70964; http://linguistic.linkeddata.es/id/metashare/upf/d361001fc97e96de759780cfee5a08ef; http://linguistic.linkeddata.es/id/metashare/upf/5fc32bc9adb0d2c327c0b1da12e846a1; http://linguistic.linkeddata.es/id/metashare/upf/74e8c51b5047e3ada8aee302405ff83c; http://linguistic.linkeddata.es/id/metashare/upf/4a329c8dcb8b20336cdde4367eb891a0; http://linguistic.linkeddata.es/id/metashare/upf/6e101c70af3062eaf5937a93674897a7; http://linguistic.linkeddata.es/id/metashare/upf/9c656d3ec5ebfe5097b418399183eafd; http://linguistic.linkeddata.es/id/metashare/upf/58fb1a97e7d0903a2f0e1e2949d9cdc0; http://linguistic.linkeddata.es/id/metashare/upf/92230e006077f3b77af6f5e8d07c91d7; http://linguistic.linkeddata.es/id/metashare/upf/6f537c43202f63359aa9dccd63a59fb3; http://linguistic.linkeddata.es/id/metashare/upf/ac499e6d5bf38b6cac1e91472d400d55; http://linguistic.linkeddata.es/id/metashare/upf/e1f587efe0f29970df150d46e24277f7; http://linguistic.linkeddata.es/id/metashare/upf/55cae2980a732aaa34ccbdd71ca8ee9c; http://linguistic.linkeddata.es/id/metashare/upf/9151772ea2b1a7c2e7ab67a17cb90de1; http://linguistic.linkeddata.es/id/metashare/upf/8d02a8b742aebb1dd200d3313f7af212; http://linguistic.linkeddata.es/id/metashare/upf/7460f9edfd23315772c7bbad64c34695; http://linguistic.linkeddata.es/id/metashare/upf/031bfb84ebe390856207252106cc47d4; http://linguistic.linkeddata.es/id/metashare/upf/96823d9bde6ea51737990c691252b1fa; http://linguistic.linkeddata.es/id/metashare/upf/de5d0d6ff1935fef232bed150b4b4e85; http://linguistic.linkeddata.es/id/metashare/upf/4ced3cabc0eb6f3383b66850800a6daf; http://linguistic.linkeddata.es/id/metashare/upf/d6d0efb68a78abf6a69460f89d658fa6; http://linguistic.linkeddata.es/id/metashare/upf/8ed92ed6d7ac2478b34fb8b19c29296c; http://linguistic.linkeddata.es/id/metashare/upf/362176cfdc5c79e1a431c57425ab3ce0; http://linguistic.linkeddata.es/id/metashare/upf/1d02c1acdcc88d276d21f2da5df3df7d; http://linguistic.linkeddata.es/id/metashare/upf/4b95646f67607b312f0309ba96681723; http://linguistic.linkeddata.es/id/metashare/upf/d2ced42ae7f2e77705115a574827683f; http://linguistic.linkeddata.es/id/metashare/upf/77681c6e5d45d8466fc25adcd570d087; http://linguistic.linkeddata.es/id/metashare/upf/96189d35aaef46fbafac47f396524518; http://linguistic.linkeddata.es/id/metashare/upf/708c2bd31c23ac6377fef038ee6170b9; http://linguistic.linkeddata.es/id/metashare/upf/ee27d8d16190e19dc5cfbc3f47a8f352; http://linguistic.linkeddata.es/id/metashare/upf/1802287c3fb529a737997a9f6b9c12ba; http://linguistic.linkeddata.es/id/metashare/upf/9716413f2f682c2a805b2320a9a7596c; http://linguistic.linkeddata.es/id/metashare/upf/ec54eb849ca3377db62532547ccdb3b0; http://linguistic.linkeddata.es/id/metashare/upf/05cd415af32f4d0faead462cb26000a8; http://linguistic.linkeddata.es/id/metashare/upf/796b09f0bcee4a0bdb9d4e032e5cefcc; http://linguistic.linkeddata.es/id/metashare/upf/0cdb62ee3160dd74e0caef159202e03d; http://linguistic.linkeddata.es/id/metashare/upf/b7a6bcaf6efe06db60c5ed92a10531bd; http://linguistic.linkeddata.es/id/metashare/upf/65b006e52f318b0fda6eff679c502aa9; http://linguistic.linkeddata.es/id/metashare/upf/f8586dd39056a748d5b62ab6352b5420; http://linguistic.linkeddata.es/id/metashare/upf/e41cf6868bc1a6005289fe3dde113b0c; http://linguistic.linkeddata.es/id/metashare/upf/692876c4904f1df00782c80df1017dbc; http://linguistic.linkeddata.es/id/metashare/upf/642ddc9d75a5bc54d7fa8c1d9885b142; http://linguistic.linkeddata.es/id/metashare/upf/42cdf7983d7619f6f8446a2b42ee14a1; http://linguistic.linkeddata.es/id/metashare/upf/4911ac132d73fb6e1dea411c98300e52; http://linguistic.linkeddata.es/id/metashare/upf/fe6c55c8c761850e5f57b96c1fd44259; http://linguistic.linkeddata.es/id/metashare/upf/838d38f897182234016eb36b0f996ada; http://linguistic.linkeddata.es/id/metashare/upf/a5f2818e0f462f722bab26af0334ec88; http://linguistic.linkeddata.es/id/metashare/upf/cab994ea80adeef8245663f612452839; http://linguistic.linkeddata.es/id/metashare/upf/33e7fd0202f7c9c0cc5c6310f2aaea0c; http://linguistic.linkeddata.es/id/metashare/upf/0127c7572e02e8aee643651086c92c4b; http://linguistic.linkeddata.es/id/metashare/upf/ab04fc5755015ebc261405f04e0e83b7; http://linguistic.linkeddata.es/id/metashare/upf/ff7de04ec22bb7917f17fc319f40f784; http://linguistic.linkeddata.es/id/metashare/upf/35e964f9c429ea6f3a89cd1a15919bb6; http://linguistic.linkeddata.es/id/metashare/upf/4efec097798f49a9ba88aa2b7c37976c; http://linguistic.linkeddata.es/id/metashare/upf/41f9d5abba9a93e3a2798005966385f3; http://linguistic.linkeddata.es/id/metashare/upf/4fa3946f4335474953dfd0683ff57528; http://linguistic.linkeddata.es/id/metashare/upf/872aa4e29b7f019d40e41cf0ab1b1b5f; http://linguistic.linkeddata.es/id/metashare/upf/a84492e111f4e6760527df3c9880c8ec; http://linguistic.linkeddata.es/id/metashare/upf/96f92576a7cc637541178a3062ef9d94; http://linguistic.linkeddata.es/id/metashare/upf/2a4a4004c96ac30d7769cb9ed1e56b27; http://linguistic.linkeddata.es/id/metashare/upf/85b80791784a254d46a146d2beb48edd; http://linguistic.linkeddata.es/id/metashare/upf/fc85c87d900aa8babb26925489c56ce6; http://linguistic.linkeddata.es/id/metashare/upf/dcd4d525b865729cd464126bf76770c6; http://linguistic.linkeddata.es/id/metashare/upf/3925cc30a5ae5555f5c170c028c5ad6f; http://linguistic.linkeddata.es/id/metashare/upf/b6a93db74f244a6499ca1db1c67df76f; http://linguistic.linkeddata.es/id/metashare/upf/f196e816c4cbe1e554856187c096aeb2; http://linguistic.linkeddata.es/id/metashare/upf/b53b46dbd576cc0e0fc7f22d4dad094e; http://linguistic.linkeddata.es/id/metashare/upf/58e5d9ac6a31ccb5d9e75491c2a42f45; http://linguistic.linkeddata.es/id/metashare/upf/7492b86264d08f7f418e0924068700cf; http://linguistic.linkeddata.es/id/metashare/upf/307765c7634f021dbd3676ed67757b79; http://linguistic.linkeddata.es/id/metashare/upf/a3b31eecdceeeec60cebd251384536c0; http://linguistic.linkeddata.es/id/metashare/upf/1e182c60ac090cb6f0d0dd02fa91afd0; http://linguistic.linkeddata.es/id/metashare/upf/50658a3885d0b17210f1a1f1401e2297; http://linguistic.linkeddata.es/id/metashare/upf/55295d317adb92627c92c47f851e7064; http://linguistic.linkeddata.es/id/metashare/upf/57bfcf0d442f03dc2fecb861cc2bdcbf; http://linguistic.linkeddata.es/id/metashare/upf/9de3613ac98be621bfc00b75b07b74d0; http://linguistic.linkeddata.es/id/metashare/upf/0042e8456f40c55e359b64402ec72f42; http://linguistic.linkeddata.es/id/metashare/upf/5e7a8acd5528f1616bc3f2615659485b; http://linguistic.linkeddata.es/id/metashare/upf/f58642a7650087830488e0d298505110; SINAI Research Group; Grupo GE; Eneko Agirre;Ainara Estarrona;Arantxa Otegi;Larraitz Uria; TALG Group (UVigo); Xabier Artola; Margarita Alonso; Rodrigo Agerri;Aitor Gonzalez_Agirre;German Rigau; M. Dolores Molina; ;Eugenio Marnez Cámara ;M. Teresa Marn Valdivia; Rosa del Gaudio; Mikel Iruskieta;Maria Jesús Aranzabe;Arantxa Diaz de Ilarraza;Kike Fernández;Itziar González-.Dios;Mikel Lersundi;Oier López de la Calle; Fermín Cruz Mata; Ainara Estarrona; AETER; Termcat; OEG; IULA-UPF; Maria Jesús Aranzabe; Eneko Agirre; Ander Soraluce; Ontology engineering Group; Luis Alfonso Ureña;Fernando Martinez Santiago;Miguel Angel García Cumbreras; Ixa Taldea; Luis Alfonso Ureña;Ralf Steinberger;Arturo Montejo; SINAI Research Group y Ruslan Mitkov; Xavier Gómez Guinovart; Eneko Agirre; Izaskun Aldezabal; Olatz Ansa; Eli Pociello; German Rigau,Not indicated,Not indicated,Web:absent Name:absent Email:absent,False,not indicated,2012-09-21,2012-09-21,insufficient data,3605,insufficient data,1.0 (out of 30 triples considered),0.00,0,Insufficient data,23,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,Could not process formulated query on indicated endpoint,No new vocabulary defined,http://www.openlinksw.com/schemas/virtrdf#QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadStorage; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapFormat; http://www.openlinksw.com/schemas/virtrdf#QuadMap; http://www.openlinksw.com/schemas/virtrdf#QuadMapValue; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapATable; http://www.openlinksw.com/schemas/virtrdf#QuadMapFText; http://www.openlinksw.com/schemas/virtrdf#array-of-string; http://www.openlinksw.com/schemas/virtrdf#array-of-QuadMap; http://geo.linkeddata.es/ontology/Municipio; http://purl.org/net/translation#Translation; http://www.lemon-model.net/lemon#LexicalForm; http://www.lemon-model.net/lemon#LexicalEntry; http://www.lemon-model.net/lemon#LexicalSense; http://www.lemon-model.net/lemon#Lexicon; http://purl.org/net/def/metashare#LexicalConceptualResource; http://purl.org/net/def/metashare#Organisation; http://purl.org/net/def/metashare#Project; http://purl.org/net/def/metashare#Organization; http://purl.org/net/def/metashare#DocumentInfo; http://www.lemon-model.net/lemon#Form; http://purl.org/net/translation#TranslationSet; http://www.w3.org/ns/lemon/ontolex#LexicaSense; http://purl.org/net/def/metashare#ContactPerson; http://purl.org/net/def/metashare#Actor; http://purl.org/net/def/metashare#Corpus; http://purl.org/net/def/metashare#Person; http://purl.org/net/def/metashare#Documentation; http://purl.org/net/def/metashare#LicenseInfo; http://www.w3.org/ns/lemon/vartrans/Translation; http://purl.org/net/def/metashare#DistributionInfo,3035,No regex provided,False,158126,Could not process formulated query on indicated endpoint.,2012-09-21|521,0.745,0.2,1.0,1.0,impossible to verify,http://purl.oclc.org/NET/rdflicense/gpl-3.0
